,order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,total_amount,store_missing_flag,cost_price,profit
1463,O01407,2025-07-31,C0536,P0026,1408.0,Online,3,324.99,0.2,779.98,0,164.12,287.62
1464,O01408,2025-11-10,C0652,P1018,1409.0,Online,1,167.01,0.1,150.31,0,129.58,20.72999999999999
1465,O01409,2025-08-02,C0610,P0245,1410.0,In-Store,1,271.37,0.2,217.1,0,152.12,64.97999999999999
1466,O01410,2024-05-19,C0635,P0437,1411.0,In-Store,1,31.48,0.1,28.33,0,24.05,4.279999999999998
1467,O01411,2025-04-29,C0059,P0156,1412.0,In-Store,2,140.3,0.0,280.6,0,104.23,72.14000000000001
1468,O01412,2024-12-18,C0654,P1177,1413.0,Online,2,59.49,0.1,107.08,0,42.92,21.239999999999995
1469,O01413,2024-06-17,C0406,P1085,1414.0,In-Store,3,42.67,0.0,128.01,0,36.58,18.269999999999996
1470,O01414,2025-03-05,C0774,P0834,1415.0,Online,1,94.05,0.05,89.35,0,78.99,10.36
1471,O01415,2025-01-22,C0621,P1035,1416.0,Online,1,130.92,0.05,124.37,0,71.44,52.93000000000001
1472,O01416,2025-12-25,C0343,P0691,1417.0,In-Store,2,258.99,0.1,466.18,0,156.94,152.3
1473,O01417,2024-11-16,C0712,P0602,1418.0,Online,1,235.69,0.2,188.55,0,188.78,-0.22999999999998977
1474,O01418,2025-07-22,C0043,P0751,1419.0,In-Store,1,186.43,0.1,167.79,0,165.31,2.4799999999999898
1475,O01419,2024-04-24,C0404,P0877,1420.0,In-Store,2,238.06,0.0,476.12,0,179.66,116.80000000000001
1476,O01420,2025-02-06,C0098,P0238,1421.0,In-Store,2,30.72,0.0,61.44,0,27.46,6.519999999999996
1477,O01421,2024-09-20,C0197,P0113,1422.0,In-Store,1,238.0,0.1,214.2,0,128.94,85.25999999999999
1478,O01422,2024-10-04,C0622,P0181,1423.0,In-Store,1,323.27,0.0,323.27,0,182.57,140.7
1479,O01423,2024-06-10,C0701,P0933,1424.0,Online,1,25.25,0.05,23.99,0,13.75,10.239999999999998
1480,O01424,2025-02-27,C0179,P0447,1425.0,Online,1,173.65,0.1,156.28,0,138.64,17.640000000000015
1481,O01425,2025-10-18,C0440,P1042,1426.0,In-Store,1,190.98,0.0,190.98,0,137.9,53.079999999999984
1482,O01426,2025-02-04,C0496,P0869,1427.0,In-Store,1,216.72,0.05,205.88,0,171.43,34.44999999999999
1483,O01427,2024-12-14,C0537,P0540,1428.0,Online,2,216.88,0.0,433.76,0,112.81,208.14
1484,O01428,2024-06-20,C0311,P1135,1429.0,Online,2,65.37,0.2,104.59,0,47.87,8.850000000000009
1485,O01429,2024-12-15,C0350,P0611,1430.0,Online,2,121.34,0.05,230.55,0,90.75,49.05000000000001
1486,O01430,2025-09-19,C0217,P0478,1431.0,In-Store,1,229.76,0.0,229.76,0,125.39,104.36999999999999
1487,O01431,2025-02-15,C0683,P0758,1432.0,In-Store,1,218.78,0.0,218.78,0,135.84,82.94
1488,O01432,2025-02-14,C0048,P1039,1433.0,In-Store,1,171.77,0.0,171.77,0,101.39,70.38000000000001
1489,O01433,2025-10-11,C0292,P1175,1434.0,Online,2,26.47,0.0,52.94,0,23.03,6.8799999999999955
1490,O01434,2024-12-15,C0463,P0522,1435.0,In-Store,3,105.69,0.2,253.66,0,80.25,12.909999999999997
1491,O01435,2024-12-01,C0723,P1173,1436.0,In-Store,1,245.1,0.2,196.08,0,139.38,56.70000000000002
1492,O01436,2025-10-22,C0586,P0769,1437.0,In-Store,1,264.99,0.1,238.49,0,163.47,75.02000000000001
1493,O01437,2025-03-01,C0657,P0934,1438.0,Online,2,285.28,0.1,513.5,0,152.76,207.98000000000002
1494,O01438,2024-07-10,C0396,P0749,1439.0,In-Store,3,165.09,0.05,470.51,0,141.67,45.5
1495,O01439,2024-09-30,C0578,P0210,1440.0,Online,1,193.02,0.1,173.72,0,100.6,73.12
1496,O01440,2024-07-02,C0476,P0398,1441.0,In-Store,1,218.44,0.05,207.52,0,149.41,58.110000000000014
1497,O01441,2025-12-18,C0799,P0456,1442.0,Online,1,238.72,0.05,226.78,0,164.22,62.56
1498,O01442,2025-10-26,C0440,P0827,1443.0,In-Store,2,92.02,0.0,184.04,0,49.7,84.63999999999999
1499,O01443,2025-03-11,C0716,P0047,1444.0,In-Store,4,141.0,0.05,535.8,0,86.75,188.79999999999995
1500,O01443,2025-03-11,C0716,P0047,1444.0,In-Store,4,141.0,0.05,535.8,0,86.75,188.79999999999995
1501,O01444,2024-12-02,C0120,P0936,1445.0,In-Store,2,168.37,0.0,336.74,0,140.29,56.160000000000025
1502,O01445,2025-03-06,C0178,P0442,1446.0,In-Store,1,206.69,0.05,196.36,0,149.23,47.130000000000024
1503,O01446,2024-12-25,C0225,P0667,1447.0,In-Store,2,226.67,0.1,408.01,0,165.65,76.70999999999998
1504,O01447,2024-06-29,C0532,P0283,1448.0,In-Store,1,303.48,0.0,303.48,0,190.91,112.57000000000002
1505,O01448,2025-03-20,C0291,P0006,1449.0,In-Store,1,233.12,0.0,233.12,0,147.3,85.82
1506,O01449,2024-04-23,C0711,P1159,1450.0,In-Store,2,308.05,0.0,616.1,0,194.07,227.96000000000004
1507,O01450,2024-11-16,C0396,P0301,1451.0,In-Store,2,291.59,0.1,524.86,0,170.49,183.88
1508,O01451,2024-11-04,C0150,P0889,1452.0,In-Store,2,13.19,0.2,21.1,0,9.16,2.780000000000001
1509,O01452,2025-12-23,C0352,P0833,1453.0,In-Store,1,213.73,0.05,203.04,0,141.16,61.879999999999995
1510,O01453,2024-07-25,C0493,P0872,1454.0,Online,3,72.76,0.05,207.37,0,60.01,27.340000000000003
1511,O01454,2025-06-12,C0541,P0642,1455.0,In-Store,2,258.83,0.0,517.66,0,171.06,175.53999999999996
1512,O01455,2025-07-19,C0196,P0546,1456.0,In-Store,1,196.72,0.05,186.88,0,149.22,37.66
1513,O01456,2025-10-28,C0791,P0636,1457.0,In-Store,3,168.98,0.0,506.94,0,119.44,148.62
1514,O01457,2025-12-28,C0168,P0979,1458.0,In-Store,1,117.11,0.0,117.11,0,65.36,51.75
1515,O01458,2025-07-23,C0526,P0889,1459.0,In-Store,1,13.19,0.2,10.55,0,9.16,1.3900000000000006
1516,O01459,2025-03-13,C0056,P0239,1460.0,In-Store,1,322.42,0.2,257.94,0,167.25,90.69
1517,O01460,2024-12-31,C0076,P0166,1461.0,In-Store,1,344.93,0.1,310.44,0,174.83,135.60999999999999
1518,O01461,2025-07-23,C0026,P0098,1462.0,In-Store,2,120.73,0.0,241.46,0,70.55,100.36000000000001
1519,O01462,2024-06-07,C0285,P0164,1463.0,Online,1,58.32,0.0,58.32,0,29.62,28.7
1520,O01463,2025-11-16,C0329,P0111,1464.0,In-Store,1,184.61,0.05,175.38,0,108.89,66.49
1521,O01463,2025-11-16,C0329,P0111,1464.0,In-Store,1,184.61,0.05,175.38,0,108.89,66.49
1522,O01464,2024-09-03,C0534,P0401,1465.0,In-Store,1,93.92,0.2,75.14,0,58.66,16.480000000000004
1523,O01465,2025-06-13,C0642,P0294,1466.0,Online,1,139.28,0.1,125.35,0,76.63,48.72
1524,O01466,2025-02-04,C0286,P0553,1467.0,Online,1,31.56,0.2,25.25,0,19.59,5.66
1525,O01467,2024-06-28,C0613,P0576,1468.0,In-Store,1,323.53,0.2,258.82,0,179.67,79.15
1526,O01468,2025-12-22,C0743,P0825,1469.0,In-Store,1,138.88,0.05,131.94,0,97.93,34.00999999999999
1527,O01469,2025-12-31,C0352,P0039,1470.0,In-Store,1,29.71,0.2,23.77,0,14.86,8.91
1528,O01470,2025-02-01,C0485,P0787,1471.0,In-Store,2,220.2,0.0,440.4,0,178.71,82.97999999999996
1529,O01471,2025-01-18,C0269,P0046,1472.0,In-Store,1,53.96,0.1,48.56,0,28.38,20.180000000000003
1530,O01472,2025-05-13,C0199,P0406,1473.0,Online,2,76.46,0.05,145.27,0,54.72,35.83000000000001
1531,O01473,2024-11-05,C0135,P0643,1474.0,In-Store,1,252.43,0.05,239.81,0,137.05,102.75999999999999
1532,O01474,2025-01-24,C0410,P0222,1475.0,In-Store,2,213.61,0.0,427.22,0,116.95,193.32000000000002
1533,O01475,2025-02-13,C0209,P0336,1476.0,In-Store,30,310.73,0.05,8855.8,0,177.08,3543.3999999999987
1534,O01476,2025-04-09,C0115,P0448,1477.0,In-Store,2,117.04,0.1,210.67,0,101.16,8.349999999999994
1535,O01477,2025-06-22,C0507,P1118,1478.0,In-Store,1,179.99,0.2,143.99,0,140.01,3.980000000000018
1536,O01478,2024-09-04,C0223,P0916,1479.0,Online,2,117.56,0.1,211.61,0,94.77,22.07000000000002
1537,O01479,2025-11-07,C0606,P0100,1480.0,In-Store,1,31.75,0.1,28.57,0,21.37,7.199999999999999
1538,O01480,2024-05-09,C0405,P0602,1481.0,In-Store,2,235.69,0.0,471.38,0,188.78,93.82
1539,O01481,2025-01-23,C0291,P0108,1482.0,Online,1,29.29,0.05,27.83,0,26.08,1.75
1540,O01482,2025-03-11,C0104,P0815,1483.0,In-Store,1,186.83,0.05,177.49,0,105.96,71.53000000000002
1541,O01483,2024-08-18,C0758,P1023,1484.0,In-Store,2,16.77,0.05,31.86,0,14.89,2.0799999999999983
1542,O01484,2024-08-29,C0165,P0188,1485.0,In-Store,1,302.59,0.05,287.46,0,172.73,114.72999999999999
1543,O01484,2024-08-29,C0165,P0188,1485.0,In-Store,1,302.59,0.05,287.46,0,172.73,114.72999999999999
1544,O01485,2024-11-09,C0198,P0534,1486.0,In-Store,1,53.64,0.05,50.96,0,29.75,21.21
1545,O01486,2024-05-07,C0348,P1006,1487.0,In-Store,1,262.46,0.2,209.97,0,194.07,15.900000000000006
1546,O01487,2025-03-08,C0436,P0474,1488.0,In-Store,1,140.16,0.05,133.15,0,80.82,52.33000000000001
1547,O01488,2024-08-21,C0527,P0362,1489.0,In-Store,1,149.41,0.2,119.53,0,85.59,33.94
1548,O01489,2024-11-20,C0234,P1172,1490.0,In-Store,2,354.52,0.0,709.04,0,179.72,349.59999999999997
1549,O01490,2025-06-20,C0719,P0891,1491.0,In-Store,1,183.58,0.2,146.86,0,115.51,31.35000000000001
1550,O01490,2025-06-20,C0719,P0891,1491.0,In-Store,1,183.58,0.2,146.86,0,115.51,31.35000000000001
1551,O01491,2025-04-28,C0121,P0928,1492.0,In-Store,2,175.55,0.2,280.88,0,114.06,52.75999999999999
1552,O01492,2024-06-15,C0508,P0483,1493.0,In-Store,2,292.81,0.05,556.34,0,190.61,175.12
1553,O01493,2024-07-02,C0015,P0747,1494.0,In-Store,1,127.24,0.05,120.88,0,84.49,36.39
1554,O01494,2025-08-08,C0175,P0369,1495.0,Online,2,314.41,0.1,565.94,0,197.87,170.20000000000005
1555,O01495,2025-03-27,C0163,P0176,1496.0,In-Store,2,273.81,0.1,492.86,0,180.29,132.28000000000003
1556,O01496,2025-08-19,C0343,P1104,1497.0,In-Store,1,354.64,0.0,354.64,0,188.32,166.32
1557,O01497,2024-06-17,C0414,P1166,1498.0,Online,2,50.99,0.0,101.98,0,40.54,20.900000000000006
1558,O01498,2025-08-03,C0788,P0356,1499.0,Online,1,98.78,0.05,93.84,0,61.12,32.720000000000006
1559,O01499,2024-07-10,C0407,P0935,1500.0,In-Store,2,367.55,0.1,661.59,0,190.04,281.51000000000005
1560,O01500,2025-01-28,C0638,P1109,1501.0,Online,1,200.18,0.0,200.18,0,121.02,79.16000000000001
1561,O01501,2024-12-31,C0129,P0077,1502.0,In-Store,1,194.08,0.0,194.08,0,134.66,59.420000000000016
1562,O01502,2025-08-04,C0708,P0470,1503.0,In-Store,1,224.53,0.2,179.62,0,131.35,48.27000000000001
1563,O01503,2025-10-12,C0612,P0513,1504.0,In-Store,1,27.18,0.05,25.82,0,18.81,7.010000000000002
1564,O01504,2025-05-29,C0620,P0691,1505.0,In-Store,1,258.99,0.0,258.99,0,156.94,102.05000000000001
1565,O01505,2024-04-25,C0290,P0710,1506.0,In-Store,1,23.5,0.2,18.8,0,14.07,4.73
1566,O01506,2024-05-07,C0769,P0073,1507.0,In-Store,1,10.3,0.0,10.3,0,5.33,4.970000000000001
1567,O01507,2024-10-13,C0183,P0481,1508.0,In-Store,2,134.56,0.2,215.3,0,87.49,40.32000000000002
1568,O01508,2024-12-26,C0200,P1104,1509.0,In-Store,1,354.64,0.05,336.91,0,188.32,148.59000000000003
1569,O01509,2025-09-06,C0630,P0925,1510.0,Online,2,65.74,0.0,131.48,0,48.31,34.859999999999985
1570,O01510,2025-09-14,C0065,P0944,1511.0,In-Store,1,64.12,0.2,51.3,0,41.35,9.949999999999996
1571,O01511,2025-12-28,C0153,P1176,1512.0,In-Store,3,50.72,0.2,121.73,0,43.16,-7.749999999999986
1572,O01512,2024-09-22,C0157,P0265,1513.0,In-Store,1,145.45,0.05,138.18,0,85.12,53.06
1573,O01513,2025-10-02,C0767,P0078,1514.0,In-Store,2,123.08,0.1,221.54,0,111.85,-2.1599999999999966
1574,O01514,2024-10-05,C0000,P0816,1515.0,In-Store,3,235.03,0.05,669.84,0,146.6,230.04000000000008
1575,O01515,2024-05-06,C0712,P0551,1516.0,In-Store,2,170.18,0.1,306.32,0,143.77,18.779999999999973
1576,O01516,2024-12-24,C0399,P0780,1517.0,In-Store,1,253.19,0.2,202.55,0,194.67,7.880000000000024
1577,O01517,2025-07-18,C0031,P0255,1518.0,Online,1,21.15,0.05,20.09,0,17.85,2.2399999999999984
1578,O01517,2025-07-18,C0031,P0255,1518.0,Online,1,21.15,0.05,20.09,0,17.85,2.2399999999999984
1579,O01518,2024-04-20,C0350,P0767,1519.0,Online,3,316.79,0.05,902.85,0,169.15,395.4
1580,O01519,2024-05-11,C0402,P0943,1520.0,In-Store,1,181.12,0.05,172.06,0,104.17,67.89
1581,O01520,2025-09-02,C0626,P0602,1521.0,Online,1,235.69,0.05,223.91,0,188.78,35.129999999999995
1582,O01521,2025-04-02,C0136,P1090,1522.0,In-Store,1,32.87,0.1,29.58,0,18.73,10.849999999999998
1583,O01522,2025-08-31,C0227,P0398,1523.0,In-Store,3,218.44,0.0,655.32,0,149.41,207.09000000000003
1584,O01523,2025-10-03,C0168,P0533,1524.0,Online,2,299.75,0.1,539.55,0,190.84,157.86999999999995
1585,O01524,2025-07-20,C0779,P0691,1525.0,In-Store,1,258.99,0.2,207.19,0,156.94,50.25
1586,O01525,2025-02-10,C0351,P0796,1526.0,Online,1,87.96,0.05,83.56,0,77.22,6.340000000000003
1587,O01526,2024-10-01,C0603,P0453,1527.0,In-Store,1,104.45,0.1,94.01,0,63.58,30.430000000000007
1588,O01527,2025-06-29,C0179,P0757,1528.0,Online,1,88.95,0.0,88.95,0,48.05,40.900000000000006
1589,O01528,2024-04-26,C0400,P0756,1529.0,In-Store,2,338.92,0.2,542.27,0,181.6,179.07
1590,O01529,2025-09-05,C0395,P1144,1530.0,In-Store,1,116.88,0.1,105.19,0,95.43,9.759999999999991
1591,O01530,2024-06-17,C0791,P0588,1531.0,In-Store,3,165.38,0.0,496.14,0,131.59,101.37
1592,O01531,2025-04-29,C0643,P0245,1532.0,In-Store,2,271.37,0.0,542.74,0,152.12,238.5
1593,O01532,2024-12-11,C0115,P0985,1533.0,In-Store,3,57.24,0.0,171.72,0,33.91,69.99000000000001
1594,O01533,2025-11-05,C0721,P0683,1534.0,In-Store,1,27.06,0.0,27.06,0,14.77,12.29
1595,O01534,2025-02-16,C0372,P0430,1535.0,In-Store,1,126.13,0.1,113.52,0,78.96,34.56
1596,O01535,2025-01-29,C0110,P0669,1536.0,In-Store,1,95.28,0.0,95.28,0,75.05,20.230000000000004
1597,O01536,2025-02-27,C0177,P0749,1537.0,In-Store,1,165.09,0.2,132.07,0,141.67,-9.599999999999994
1598,O01537,2025-07-08,C0537,P0199,1538.0,Online,2,115.92,0.2,185.47,0,58.8,67.87
1599,O01537,2025-07-08,C0537,P0199,1538.0,Online,2,115.92,0.2,185.47,0,58.8,67.87
1600,O01538,2024-09-06,C0324,P0093,1539.0,Online,3,243.56,0.1,657.61,0,140.32,236.65000000000003
1601,O01538,2024-09-06,C0324,P0093,1539.0,Online,3,243.56,0.1,657.61,0,140.32,236.65000000000003
1602,O01539,2025-02-23,C0153,P0223,1540.0,Online,1,69.61,0.0,69.61,0,40.18,29.43
1603,O01540,2025-05-12,C0362,P0363,1541.0,In-Store,1,382.32,0.0,382.32,0,193.08,189.23999999999998
1604,O01541,2025-04-16,C0536,P0968,1542.0,In-Store,1,177.96,0.05,169.06,0,113.75,55.31
1605,O01542,2024-08-11,C0006,P0556,1543.0,In-Store,1,44.06,0.1,39.65,0,35.31,4.339999999999996
1606,O01543,2024-08-09,C0140,P0677,1544.0,In-Store,2,244.62,0.2,391.39,0,158.03,75.32999999999998
1607,O01544,2024-07-16,C0332,P1195,1545.0,In-Store,1,21.82,0.2,17.46,0,15.31,2.1500000000000004
1608,O01545,2025-01-15,C0286,P0611,1546.0,In-Store,1,121.34,0.2,97.07,0,90.75,6.319999999999993
1609,O01546,2025-03-26,C0522,P0690,1547.0,In-Store,1,140.54,0.1,126.49,0,86.13,40.36
1610,O01547,2024-07-03,C0347,P1038,1548.0,In-Store,1,95.34,0.1,85.81,0,65.07,20.74000000000001
1611,O01547,2024-07-03,C0347,P1038,1548.0,In-Store,1,95.34,0.1,85.81,0,65.07,20.74000000000001
1612,O01548,2024-11-09,C0628,P0589,1549.0,Online,1,138.7,0.05,131.76,0,78.78,52.97999999999999
1613,O01549,2025-01-02,C0629,P0243,1550.0,In-Store,1,62.91,0.2,50.33,0,51.07,-0.740000000000002
1614,O01550,2024-11-13,C0026,P0278,1551.0,In-Store,1,267.49,0.0,267.49,0,167.82,99.67000000000002
1615,O01551,2025-03-03,C0314,P0762,1552.0,In-Store,1,116.9,0.05,111.06,0,69.03,42.03
1616,O01552,2025-06-19,C0242,P0268,1553.0,In-Store,2,128.63,0.0,257.26,0,95.03,67.19999999999999
1617,O01553,2025-01-25,C0324,P0141,1554.0,Online,3,30.16,0.1,81.43,0,16.63,31.540000000000006
1618,O01554,2025-09-25,C0034,P1068,1555.0,Online,2,222.82,0.2,356.51,0,121.13,114.25
1619,O01555,2024-06-22,C0186,P0205,1556.0,Online,2,14.31,0.1,25.76,0,7.9,9.96
1620,O01556,2024-09-03,C0537,P0784,1557.0,In-Store,1,285.28,0.2,228.22,0,163.18,65.03999999999999
1621,O01557,2025-01-27,C0706,P0454,1558.0,In-Store,2,57.81,0.2,92.5,0,39.64,13.219999999999999
1622,O01558,2025-09-18,C0299,P0846,1559.0,Online,1,257.54,0.0,257.54,0,178.48,79.06000000000003
1623,O01559,2024-12-29,C0527,P0343,1560.0,In-Store,1,135.09,0.05,128.34,0,81.63,46.71000000000001
1624,O01560,2024-11-02,C0071,P1076,1561.0,Online,1,67.84,0.05,64.45,0,57.08,7.3700000000000045
1625,O01561,2024-07-27,C0108,P0273,1562.0,Online,3,125.14,0.0,375.42,0,85.9,117.71999999999997
1626,O01562,2025-06-05,C0621,P0293,1563.0,In-Store,2,259.84,0.0,519.68,0,179.45,160.77999999999997
1627,O01563,2024-09-15,C0639,P0189,1564.0,Online,2,177.09,0.0,354.18,0,159.18,35.81999999999999
1628,O01564,2024-11-30,C0532,P0501,1565.0,In-Store,1,310.14,0.05,294.63,0,170.77,123.85999999999999
1629,O01565,2025-03-08,C0566,P0948,1566.0,In-Store,1,335.29,0.05,318.53,0,176.34,142.18999999999997
1630,O01566,2025-11-26,C0413,P1062,1567.0,In-Store,2,206.93,0.2,331.09,0,127.71,75.66999999999999
1631,O01567,2024-07-14,C0185,P0716,1568.0,In-Store,2,380.68,0.1,685.22,0,192.9,299.42
1632,O01568,2025-04-06,C0371,P1151,1569.0,In-Store,1,258.14,0.05,245.23,0,196.34,48.889999999999986
1633,O01569,2025-11-30,C0584,P0066,1570.0,In-Store,1,224.19,0.0,224.19,0,172.43,51.75999999999999
1634,O01570,2024-09-25,C0794,P0928,1571.0,In-Store,1,175.55,0.05,166.77,0,114.06,52.71000000000001
1635,O01571,2024-05-13,C0401,P0108,1572.0,In-Store,2,29.29,0.2,46.86,0,26.08,-5.299999999999997
1636,O01572,2025-02-06,C0660,P0960,1573.0,Online,1,169.27,0.2,135.42,0,102.95,32.469999999999985
1637,O01573,2025-09-05,C0203,P0907,1574.0,In-Store,1,221.46,0.05,210.39,0,177.15,33.23999999999998
1638,O01574,2024-10-27,C0671,P1193,1575.0,In-Store,2,169.77,0.0,339.54,0,104.94,129.66000000000003
1639,O01575,2024-05-16,C0176,P0317,1576.0,In-Store,2,171.54,0.05,325.93,0,89.36,147.21
1640,O01576,2024-06-04,C0175,P0206,1577.0,In-Store,2,44.72,0.1,80.5,0,38.98,2.5400000000000063
1641,O01577,2024-05-14,C0599,P0154,1578.0,In-Store,2,179.52,0.05,341.09,0,112.41,116.26999999999998
1642,O01578,2025-03-07,C0170,P0665,1579.0,In-Store,1,9.37,0.05,8.9,0,8.49,0.41000000000000014
1643,O01579,2025-01-07,C0553,P0416,1580.0,In-Store,1,166.68,0.1,150.01,0,149.54,0.46999999999999886
1644,O01580,2025-01-06,C0125,P1001,1581.0,In-Store,1,125.39,0.2,100.31,0,71.57,28.74000000000001
1645,O01581,2024-06-02,C0402,P0593,1582.0,Online,3,71.58,0.0,214.74,0,37.74,101.52000000000001
1646,O01582,2025-03-19,C0267,P0519,1583.0,In-Store,3,89.59,0.2,215.02,0,53.32,55.06
1647,O01583,2024-12-21,C0742,P0238,1584.0,Online,2,30.72,0.2,49.15,0,27.46,-5.770000000000003
1648,O01584,2025-05-26,C0596,P0898,1585.0,Online,2,204.25,0.05,388.07,0,167.86,52.349999999999966
1649,O01585,2024-09-16,C0165,P0113,1586.0,In-Store,2,238.0,0.2,380.8,0,128.94,122.92000000000002
1650,O01586,2025-08-09,C0509,P0230,1587.0,Online,1,73.43,0.1,66.09,0,47.04,19.050000000000004
1651,O01587,2025-07-19,C0571,P1062,1588.0,Online,1,206.93,0.05,196.58,0,127.71,68.87000000000002
1652,O01588,2025-02-14,C0691,P0201,1589.0,Online,3,63.7,0.1,171.99,0,52.5,14.490000000000009
1653,O01589,2024-12-03,C0572,P0111,1590.0,In-Store,1,184.61,0.0,184.61,0,108.89,75.72000000000001
1654,O01589,2024-12-03,C0572,P0111,1590.0,In-Store,1,184.61,0.0,184.61,0,108.89,75.72000000000001
1655,O01590,2024-08-21,C0271,P1135,1591.0,In-Store,3,65.37,0.2,156.89,0,47.87,13.280000000000001
1656,O01591,2025-01-18,C0518,P1165,1592.0,In-Store,1,111.55,0.05,105.97,0,73.86,32.11
1657,O01592,2024-07-10,C0739,P0762,1593.0,In-Store,3,116.9,0.05,333.17,0,69.03,126.08000000000001
1658,O01593,2024-12-22,C0547,P0807,1594.0,In-Store,1,135.25,0.0,135.25,0,80.88,54.370000000000005
1659,O01594,2024-07-23,C0284,P0618,1595.0,Online,2,223.33,0.2,357.33,0,167.65,22.029999999999973
1660,O01595,2024-10-07,C0586,P1175,1596.0,In-Store,1,26.47,0.0,26.47,0,23.03,3.4399999999999977
1661,O01596,2025-01-31,C0166,P0430,1597.0,In-Store,1,126.13,0.0,126.13,0,78.96,47.17
1662,O01597,2025-05-02,C0152,P1182,1598.0,Online,2,275.08,0.1,495.14,0,167.92,159.3
1663,O01598,2024-09-22,C0094,P0620,1599.0,Online,3,263.03,0.1,710.18,0,158.38,235.03999999999996
1664,O01599,2024-04-15,C0752,P1047,1600.0,Online,1,126.31,0.05,119.99,0,79.41,40.58
1665,O01600,2025-10-09,C0590,P0851,1601.0,In-Store,1,70.32,0.05,66.8,0,37.63,29.169999999999995
1666,O01600,2025-10-09,C0590,P0851,1601.0,In-Store,1,70.32,0.05,66.8,0,37.63,29.169999999999995
1667,O01601,2025-01-26,C0511,P0190,1602.0,In-Store,1,232.24,0.05,220.63,0,136.2,84.43
1668,O01602,2024-08-07,C0648,P0309,1603.0,In-Store,1,364.92,0.05,346.67,0,199.47,147.20000000000002
1669,O01603,2025-02-16,C0703,P0942,1604.0,In-Store,2,193.87,0.05,368.35,0,173.54,21.27000000000004
1670,O01604,2025-02-05,C0620,P0182,1605.0,Online,2,60.65,0.2,97.04,0,47.71,1.6200000000000045
1671,O01605,2025-05-03,C0132,P0370,1606.0,Online,1,106.39,0.0,106.39,0,58.2,48.19
1672,O01606,2025-09-18,C0740,P0702,1607.0,In-Store,3,286.8,0.2,688.32,0,178.57,152.61
1673,O01607,2025-07-19,C0202,P0438,1608.0,Online,2,270.3,0.05,513.57,0,193.94,125.69000000000005
1674,O01608,2025-08-17,C0345,P0426,1609.0,In-Store,1,289.27,0.05,274.81,0,184.02,90.78999999999999
1675,O01609,2025-06-10,C0681,P0617,1610.0,In-Store,1,43.85,0.05,41.66,0,29.61,12.049999999999997
1676,O01610,2025-01-18,C0288,P0360,1611.0,Online,1,46.47,0.1,41.82,0,26.3,15.52
1677,O01611,2025-01-25,C0571,P0808,1612.0,In-Store,1,276.8,0.1,249.12,0,185.54,63.58000000000001
1678,O01612,2025-12-21,C0590,P0668,1613.0,In-Store,2,153.87,0.1,276.97,0,89.56,97.85000000000002
1679,O01613,2024-12-19,C0017,P0510,1614.0,Online,2,156.58,0.1,281.84,0,142.22,-2.6000000000000227
1680,O01613,2024-12-19,C0017,P0510,1614.0,Online,2,156.58,0.1,281.84,0,142.22,-2.6000000000000227
1681,O01614,2025-04-25,C0358,P0779,1615.0,In-Store,1,113.02,0.0,113.02,0,78.45,34.56999999999999
1682,O01615,2025-11-14,C0219,P1165,1616.0,In-Store,2,111.55,0.2,178.48,0,73.86,30.75999999999999
1683,O01616,2025-01-29,C0794,P0199,1617.0,Online,2,115.92,0.2,185.47,0,58.8,67.87
1684,O01616,2025-01-29,C0794,P0199,1617.0,Online,2,115.92,0.2,185.47,0,58.8,67.87
1685,O01617,2025-09-16,C0282,P0390,1618.0,In-Store,3,178.02,0.1,480.65,0,92.46,203.26999999999998
1686,O01618,2025-09-06,C0396,P0628,1619.0,In-Store,2,112.51,0.05,213.77,0,63.59,86.59
1687,O01619,2024-11-29,C0265,P0153,1620.0,In-Store,2,56.67,0.05,107.67,0,28.68,50.31
1688,O01620,2025-06-16,C0493,P0110,1621.0,In-Store,2,280.19,0.05,532.36,0,170.81,190.74
1689,O01621,2025-02-28,C0570,P1013,1622.0,Online,2,325.64,0.05,618.72,0,185.11,248.5
1690,O01622,2024-09-29,C0062,P0907,1623.0,In-Store,3,221.46,0.2,531.5,0,177.15,0.049999999999954525
1691,O01623,2025-08-21,C0604,P0045,1624.0,In-Store,1,198.66,0.05,188.73,0,171.01,17.72
1692,O01624,2025-03-21,C0543,P0219,1625.0,In-Store,1,125.63,0.05,119.35,0,73.95,45.39999999999999
1693,O01625,2025-07-09,C0700,P0015,1626.0,Online,1,157.98,0.1,142.18,0,82.15,60.03
1694,O01626,2025-04-06,C0060,P0255,1627.0,Online,2,21.15,0.1,38.07,0,17.85,2.3699999999999974
1695,O01626,2025-04-06,C0060,P0255,1627.0,Online,2,21.15,0.1,38.07,0,17.85,2.3699999999999974
1696,O01627,2025-04-06,C0415,P1016,1628.0,In-Store,3,321.0,0.2,770.4,0,186.81,209.9699999999999
1697,O01627,2025-04-06,C0415,P1016,1628.0,In-Store,3,321.0,0.2,770.4,0,186.81,209.9699999999999
1698,O01628,2025-04-13,C0636,P0631,1629.0,In-Store,1,30.95,0.2,24.76,0,17.8,6.960000000000001
1699,O01629,2025-05-12,C0797,P0712,1630.0,In-Store,1,124.0,0.05,117.8,0,108.42,9.379999999999995
1700,O01630,2024-09-26,C0257,P0982,1631.0,In-Store,1,83.76,0.1,75.38,0,51.39,23.989999999999995
